201901,15,16315,3611037000,전의면
201901,10,19334,3611051000,한솔동
201901,11,56674,3611052000,도담동
201901,5,2731,3611058000,다정동
201901,11,40182,3611025000,조치원읍
201901,19,1260,3611054000,종촌동
201901,2,12295,3611025000,조치원읍
201901,0,8873,3611051000,한솔동
201901,18,19375,3611051500,새롬동
201901,12,19147,3611051500,새롬동
201901,21,7183,3611038000,전동면
201901,2,12187,3611052000,도담동
201901,17,21131,3611051000,한솔동
201901,12,9221,3611032000,연동면
201901,18,10508,3611032000,연동면
201901,20,7306,3611039000,소정면
201901,23,5,3611055500,소담동
201901,2,2085,3611032000,연동면
201901,18,58069,3611052000,도담동
201901,12,45406,3611025000,조치원읍
201901,18,43901,3611025000,조치원읍
201901,2,6686,3611051500,새롬동
201901,15,340,3611056000,보람동
201901,21,5557,3611037000,전의면
201901,12,58044,3611052000,도담동
201901,9,9149,3611039000,소정면
201901,16,18918,3611051500,새롬동
201901,8,14973,3611033000,부강면
201901,14,13605,3611031000,연기면
201901,4,11357,3611052000,도담동
201901,7,544,3611053000,아름동
201901,7,1683,3611055000,고운동
201901,10,721,3611055500,소담동
201901,4,9676,3611025000,조치원읍
201901,16,8816,3611032000,연동면
201901,3,1285,3611031000,연기면
201901,4,6248,3611051500,새롬동
201901,6,110,3611056000,보람동
201901,16,56961,3611052000,도담동
201901,4,2333,3611032000,연동면
201901,16,41969,3611025000,조치원읍
201901,3,201,3611039000,소정면
201901,19,20043,3611034000,금남면
201901,1,6776,3611051500,새롬동
201901,22,4071,3611032000,연동면
201901,6,4890,3611038000,전동면
201901,22,11604,3611051500,새롬동
201901,23,9216,3611051000,한솔동
201901,1,1162,3611032000,연동면
201901,22,25826,3611052000,도담동
201901,8,6317,3611036000,연서면
201901,22,22779,3611025000,조치원읍
201901,9,11940,3611031000,연기면
201901,0,4,3611055500,소담동
201901,1,14385,3611025000,조치원읍
201901,17,438,3611055500,소담동
201901,1,14457,3611052000,도담동
201901,6,2549,3611037000,전의면
201901,14,10453,3611039000,소정면
201901,5,2851,3611034000,금남면
201901,22,2814,3611039000,소정면
201901,3,2335,3611032000,연동면
201901,8,7845,3611037000,전의면
201901,14,42030,3611025000,조치원읍
201901,7,10547,3611051000,한솔동
201901,1,365,3611039000,소정면
201901,4,1250,3611031000,연기면
201901,14,55705,3611052000,도담동
201901,3,6855,3611051500,새롬동
201901,6,3193,3611036000,연서면
201901,13,25704,3611034000,금남면
201901,3,11392,3611025000,조치원읍
201901,3,12257,3611052000,도담동
201901,14,19620,3611051500,새롬동
201901,14,9275,3611032000,연동면
201901,8,8668,3611038000,전동면
201901,16,13921,3611031000,연기면
201901,9,9183,3611032000,연동면
201901,16,12555,3611039000,소정면
201901,23,1269,3611055000,고운동
201901,9,15122,3611051500,새롬동
201901,23,152,3611053000,아름동
201901,8,302,3611056000,보람동
201901,9,43682,3611052000,도담동
201901,9,32758,3611025000,조치원읍
201901,22,4201,3611031000,연기면
201901,6,4850,3611033000,부강면
201901,4,255,3611039000,소정면
201901,1,1373,3611031000,연기면
201901,9,16615,3611035000,장군면
201901,16,1121,3611054000,종촌동
201901,2,2425,3611034000,금남면
201901,6,1130,3611055000,고운동
201901,9,6777,3611058000,다정동
201901,6,290,3611053000,아름동
201901,4,135,3611057000,대평동
201901,4,440,3611054000,종촌동
201901,7,241,3611056000,보람동
201901,18,27455,3611034000,금남면
201901,12,23277,3611034000,금남면
201901,23,4645,3611033000,부강면
201901,16,2867,3611057000,대평동
201901,7,8054,3611038000,전동면
201901,3,4414,3611035000,장군면
201901,1,615,3611054000,종촌동
201901,3,3400,3611058000,다정동
201901,22,754,3611054000,종촌동
201901,23,1178,3611036000,연서면
201901,14,8915,3611058000,다정동
201901,22,982,3611057000,대평동
201901,8,15947,3611051000,한솔동
201901,7,8259,3611037000,전의면
201901,1,342,3611057000,대평동
201901,11,25404,3611034000,금남면
201901,14,25773,3611035000,장군면
201901,22,6508,3611035000,장군면
201901,1,3521,3611058000,다정동
201901,23,3879,3611038000,전동면
201901,7,3906,3611036000,연서면
201901,14,2576,3611057000,대평동
201901,22,4367,3611058000,다정동
201901,1,5401,3611035000,장군면
201901,6,6622,3611051000,한솔동
201901,3,465,3611054000,종촌동
201901,3,137,3611057000,대평동
201901,21,23,3611055500,소담동
201901,14,998,3611054000,종촌동
201901,23,2019,3611037000,전의면
201901,20,13140,3611034000,금남면
201901,16,9194,3611058000,다정동
201901,16,24555,3611035000,장군면
201901,9,769,3611054000,종촌동
201901,23,121,3611056000,보람동
201901,9,1767,3611057000,대평동
201901,8,2342,3611055000,고운동
201901,4,3077,3611058000,다정동
201901,8,873,3611053000,아름동
201901,4,5618,3611035000,장군면
201901,15,733,3611055500,소담동
201901,7,9466,3611033000,부강면
201902,14,48344,3611034000,금남면
201902,13,18570,3611051500,새롬동
201902,11,39815,3611035000,장군면
201902,10,22025,3611037000,전의면
201902,11,6999,3611058000,다정동
201902,5,9301,3611025000,조치원읍
201902,13,12287,3611032000,연동면
201902,15,27728,3611051000,한솔동
201902,5,14317,3611052000,도담동
201902,10,14852,3611038000,전동면
201902,17,443,3611056000,보람동
201902,0,127,3611056000,보람동
201902,5,4940,3611051500,새롬동
201902,19,12665,3611039000,소정면
201902,3,1124,3611034000,금남면
201902,13,55010,3611025000,조치원읍
201902,5,2052,3611032000,연동면
201902,13,64829,3611052000,도담동
201902,17,25215,3611038000,전동면
201902,10,269,3611056000,보람동
201902,12,42253,3611035000,장군면
201902,21,14967,3611051000,한솔동
201902,0,7634,3611038000,전동면
201902,18,33486,3611035000,장군면
201902,20,1741,3611057000,대평동
201902,18,8295,3611058000,다정동
201902,12,7691,3611058000,다정동
201902,19,10498,3611031000,연기면
201902,20,1219,3611054000,종촌동
201902,2,1919,3611058000,다정동
201902,2,4874,3611035000,장군면
201902,17,29719,3611037000,전의면
201902,6,185,3611055500,소담동
201902,0,6086,3611037000,전의면
201902,9,25984,3611034000,금남면
201902,8,1044,3611055500,소담동
201902,4,1086,3611034000,금남면
201902,17,10136,3611036000,연서면
201902,15,3615,3611055000,고운동
201902,12,1134,3611054000,종촌동
201902,5,1557,3611031000,연기면
201902,15,1237,3611053000,아름동
201902,18,1327,3611054000,종촌동
201902,2,85,3611057000,대평동
201902,0,2160,3611036000,연서면
201902,10,13659,3611033000,부강면
201902,2,551,3611054000,종촌동
201902,18,3923,3611057000,대평동
201902,20,6308,3611058000,다정동
201902,16,42642,3611034000,금남면
201902,12,3137,3611057000,대평동
201902,13,23812,3611031000,연기면
201902,20,15220,3611035000,장군면
201902,21,2390,3611055000,고운동
201902,21,544,3611053000,아름동
201902,19,45451,3611052000,도담동
201902,13,15137,3611039000,소정면
201902,11,977,3611054000,종촌동
201902,19,40991,3611025000,조치원읍
201902,1,3669,3611034000,금남면
201902,19,17026,3611051500,새롬동
201902,11,2528,3611057000,대평동
201902,10,8463,3611036000,연서면
201902,0,4503,3611033000,부강면
201902,5,2349,3611039000,소정면
201902,22,13311,3611034000,금남면
201902,17,15537,3611033000,부강면
201902,19,7241,3611032000,연동면
201902,11,18877,3611039000,소정면
201902,13,1118,3611054000,종촌동
201902,15,14217,3611036000,연서면
201902,5,296,3611057000,대평동
201902,17,1218,3611053000,아름동
201902,17,3497,3611055000,고운동
201902,0,1708,3611055000,고운동
201902,2,970,3611031000,연기면
201902,0,206,3611053000,아름동
201902,18,15830,3611031000,연기면
201902,19,7290,3611058000,다정동
201902,12,22444,3611031000,연기면
201902,5,757,3611054000,종촌동
201902,21,7175,3611033000,부강면
201902,13,3140,3611057000,대평동
201902,19,18857,3611035000,장군면
201902,12,17716,3611039000,소정면
201902,21,2211,3611036000,연서면
201902,18,12750,3611039000,소정면
201902,20,37405,3611025000,조치원읍
201902,20,39295,3611052000,도담동
201902,11,19340,3611031000,연기면
201902,20,14344,3611051500,새롬동
201902,20,4632,3611032000,연동면
201902,2,3670,3611039000,소정면
201902,10,3093,3611055000,고운동
201902,10,1074,3611053000,아름동
201902,7,663,3611055500,소담동
201902,15,17352,3611033000,부강면
201902,18,7645,3611032000,연동면
201902,12,14534,3611032000,연동면
201902,21,11374,3611038000,전동면
201902,12,18920,3611051500,새롬동
201902,17,24621,3611051000,한솔동
201902,2,13756,3611052000,도담동
201902,18,18850,3611051500,새롬동
201902,2,12413,3611025000,조치원읍
201902,0,6921,3611051000,한솔동
201902,21,10834,3611037000,전의면
201902,2,4695,3611051500,새롬동
201902,15,429,3611056000,보람동
201902,18,47494,3611025000,조치원읍
201902,12,66430,3611052000,도담동
201902,18,62052,3611052000,도담동
201902,12,58036,3611025000,조치원읍
201902,2,2015,3611032000,연동면
201902,23,14,3611055500,소담동
201902,20,9579,3611039000,소정면
201902,13,8174,3611058000,다정동
201902,15,21800,3611038000,전동면
201902,11,12028,3611032000,연동면
201902,20,7819,3611031000,연기면
201902,13,44748,3611035000,장군면
201902,19,2421,3611057000,대평동
201902,11,17678,3611051500,새롬동
201902,5,1734,3611058000,다정동
201902,11,53683,3611025000,조치원읍
201902,19,1234,3611054000,종촌동
201902,11,64528,3611052000,도담동
201902,15,35510,3611037000,전의면
201902,21,263,3611056000,보람동
201902,10,17968,3611051000,한솔동
201902,5,8056,3611035000,장군면
201902,23,8384,3611051000,한솔동
201902,22,9709,3611051500,새롬동
201902,1,1684,3611032000,연동면
201902,1,5809,3611051500,새롬동
201902,3,2650,3611039000,소정면
201902,19,21701,3611034000,금남면
201902,6,7018,3611038000,전동면
201902,22,2622,3611032000,연동면
201902,17,596,3611055500,소담동
201902,14,18886,3611039000,소정면
201902,1,16078,3611052000,도담동
201902,6,4086,3611037000,전의면
201902,0,4,3611055500,소담동
201902,1,14792,3611025000,조치원읍
201902,8,5601,3611036000,연서면
201902,22,26089,3611025000,조치원읍
201902,9,11919,3611031000,연기면
201902,22,27448,3611052000,도담동
201902,4,8879,3611025000,조치원읍
201902,10,726,3611055500,소담동
201902,16,10306,3611032000,연동면
201902,14,21697,3611031000,연기면
201902,4,12946,3611052000,도담동
201902,7,2294,3611055000,고운동
201902,7,632,3611053000,아름동
201902,16,18656,3611051500,새롬동
201902,9,13076,3611039000,소정면
201902,8,12830,3611033000,부강면
201902,4,2190,3611032000,연동면
201902,16,55953,3611025000,조치원읍
201902,16,59246,3611052000,도담동
201902,6,145,3611056000,보람동
201902,4,4492,3611051500,새롬동
201902,3,1029,3611031000,연기면
201902,8,487,3611056000,보람동
201902,23,315,3611053000,아름동
201902,9,14255,3611051500,새롬동
201902,16,18334,3611039000,소정면
201902,23,2423,3611055000,고운동
201902,9,6961,3611032000,연동면
201902,6,4422,3611033000,부강면
201902,1,1849,3611031000,연기면
201902,4,1840,3611039000,소정면
201902,9,39458,3611025000,조치원읍
201902,22,4570,3611031000,연기면
201902,9,44793,3611052000,도담동
201902,3,4389,3611051500,새롬동
201902,4,1281,3611031000,연기면
201902,14,60356,3611052000,도담동
201902,1,4288,3611039000,소정면
201902,6,1059,3611036000,연서면
201902,14,55585,3611025000,조치원읍
201902,7,11289,3611051000,한솔동
201902,8,10746,3611037000,전의면
201902,22,6266,3611039000,소정면
201902,5,2538,3611034000,금남면
201902,3,1673,3611032000,연동면
201902,8,9636,3611038000,전동면
201902,16,20741,3611031000,연기면
201902,14,11694,3611032000,연동면
201902,14,18335,3611051500,새롬동
201902,3,13097,3611052000,도담동
201902,13,46439,3611034000,금남면
201902,3,9583,3611025000,조치원읍
201902,3,1426,3611058000,다정동
201902,23,1540,3611036000,연서면
201902,22,932,3611054000,종촌동
201902,3,5747,3611035000,장군면
201902,1,546,3611054000,종촌동
201902,7,9245,3611038000,전동면
201902,14,47440,3611035000,장군면
201902,7,9376,3611037000,전의면
201902,1,177,3611057000,대평동
201902,11,51094,3611034000,금남면
201902,22,1041,3611057000,대평동
201902,8,15214,3611051000,한솔동
201902,14,8260,3611058000,다정동
201902,6,307,3611053000,아름동
201902,9,5602,3611058000,다정동
201902,6,2197,3611055000,고운동
201902,4,100,3611057000,대평동
201902,2,2197,3611034000,금남면
201902,9,20517,3611035000,장군면
201902,16,1244,3611054000,종촌동
201902,16,3055,3611057000,대평동
201902,23,5452,3611033000,부강면
201902,12,53213,3611034000,금남면
201902,18,32480,3611034000,금남면
201902,7,346,3611056000,보람동
201902,4,869,3611054000,종촌동
201902,16,48664,3611035000,장군면
201902,9,869,3611054000,종촌동
201902,16,8132,3611058000,다정동
201902,20,18738,3611034000,금남면
201902,15,986,3611055500,소담동
201902,7,8434,3611033000,부강면
201902,4,5424,3611035000,장군면
201902,9,1954,3611057000,대평동
201902,8,1096,3611053000,아름동
201902,8,2272,3611055000,고운동
201902,4,1415,3611058000,다정동
201902,23,134,3611056000,보람동
201902,6,6728,3611051000,한솔동
201902,1,5458,3611035000,장군면
201902,22,4413,3611058000,다정동
201902,3,827,3611054000,종촌동
201902,7,2865,3611036000,연서면
201902,14,3188,3611057000,대평동
201902,1,2191,3611058000,다정동
201902,22,8166,3611035000,장군면
201902,23,9854,3611038000,전동면
201902,23,6997,3611037000,전의면
201902,21,52,3611055500,소담동
201902,14,1127,3611054000,종촌동
201902,3,98,3611057000,대평동
201902,19,861,3611053000,아름동
201902,19,3092,3611055000,고운동
201902,11,356,3611056000,보람동
201902,20,3043,3611036000,연서면
201902,2,6650,3611038000,전동면
201902,12,29285,3611037000,전의면
201902,21,34737,3611052000,도담동
201902,18,21214,3611037000,전의면
201902,21,31763,3611025000,조치원읍
201902,12,22844,3611038000,전동면
201902,2,2483,3611037000,전의면
201902,21,12326,3611051500,새롬동
201902,17,46159,3611035000,장군면
201902,0,4731,3611035000,장군면
201902,18,14992,3611038000,전동면
201902,0,2506,3611058000,다정동
201902,17,7555,3611058000,다정동
201902,21,4069,3611032000,연동면
201902,10,28514,3611035000,장군면
201902,12,355,3611056000,보람동
201902,15,61435,3611052000,도담동
201902,18,473,3611056000,보람동
201902,5,4677,3611051000,한솔동
201902,15,55635,3611025000,조치원읍
201902,7,21128,3611034000,금남면
201902,10,6297,3611058000,다정동
201902,11,29602,3611037000,전의면
201902,20,8839,3611033000,부강면
201902,13,29070,3611051000,한솔동
201902,15,11596,3611032000,연동면
201902,11,23240,3611038000,전동면
201902,2,54,3611056000,보람동
201902,15,19122,3611051500,새롬동
201902,19,19606,3611051000,한솔동
201902,18,11103,3611033000,부강면
201902,10,915,3611054000,종촌동
201902,21,6458,3611031000,연기면
201902,12,16345,3611033000,부강면
201902,23,12495,3611034000,금남면
201902,15,17011,3611039000,소정면
201902,10,2181,3611057000,대평동
201902,2,4837,3611033000,부강면
201902,20,304,3611056000,보람동
201902,11,12203,3611036000,연서면
201902,0,502,3611057000,대평동
201902,2,358,3611036000,연서면
201902,17,3826,3611057000,대평동
201902,15,21628,3611031000,연기면
201902,5,103,3611053000,아름동
201902,5,2053,3611055000,고운동
201902,11,17806,3611033000,부강면
201902,20,13458,3611038000,전동면
201902,13,1327,3611053000,아름동
201902,20,11837,3611037000,전의면
201902,13,3823,3611055000,고운동
201902,12,13339,3611036000,연서면
201902,21,8510,3611039000,소정면
201902,17,1172,3611054000,종촌동
201902,0,805,3611054000,종촌동
201902,18,6865,3611036000,연서면
201902,13,14398,3611033000,부강면
201902,20,16592,3611051000,한솔동
201902,3,4,3611055500,소담동
201902,21,1369,3611057000,대평동
201902,17,16018,3611039000,소정면
201902,21,1261,3611054000,종촌동
201902,14,882,3611055500,소담동
201902,5,3099,3611033000,부강면
201902,0,4375,3611039000,소정면
201902,10,13950,3611031000,연기면
201902,19,388,3611056000,보람동
201902,11,1228,3611053000,아름동
201902,11,3681,3611055000,고운동
201902,10,15898,3611039000,소정면
201902,0,3096,3611031000,연기면
201902,2,1560,3611055000,고운동
201902,2,78,3611053000,아름동
201902,5,457,3611036000,연서면
201902,15,3108,3611057000,대평동
201902,17,17193,3611031000,연기면
201902,19,15420,3611038000,전동면
201902,6,9336,3611034000,금남면
201902,9,728,3611055500,소담동
201902,19,15155,3611037000,전의면
201902,13,14558,3611036000,연서면
201902,12,1378,3611053000,아름동
201902,15,1094,3611054000,종촌동
201902,12,4316,3611055000,고운동
201902,18,3633,3611055000,고운동
201902,18,1016,3611053000,아름동
201902,19,4739,3611036000,연서면
201902,20,2777,3611055000,고운동
201902,16,851,3611055500,소담동
201902,13,40480,3611037000,전의면
201902,20,600,3611053000,아름동
